gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,n_counts,n_cells,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts
ZBTB48,1423.25,57.77999999999999,ZBTB48,False,,0.3422818791946309,0.6074997145998694,0.9631073995344165,88170.92,493,False,493,1.0772365,0.7310384,77.94183445190157,2407.6238,7.786811
KLHL21,2695.8,54.46,KLHL21,False,,0.19910514541387025,0.3403752060388666,0.9815681331443994,42282.766,316,False,316,0.66428083,0.5093931,85.86129753914989,1484.6677,7.3036194
PHF13,2239.5,54.99,PHF13,False,,0.09619686800894854,0.16665965683888817,1.0449225910898874,17755.896,154,False,154,0.3143974,0.2733783,93.1096196868009,702.67816,6.556321
THAP3,1030.875,56.769999999999996,THAP3,True,4145.0,0.367337807606264,0.843964037580684,1.23602992807182,74292.21,452,False,452,0.98349017,0.684858,79.77628635346757,2198.1006,7.6958036
DNAJC11,1410.857142857143,46.600000000000016,DNAJC11,False,,0.5342281879194631,0.9069523471907633,0.8612690086325121,105272.06,720,False,720,1.546775,0.93482786,67.78523489932886,3457.042,8.148458
CAMTA1,1567.2941176470588,48.0,CAMTA1,True,5198.0,0.7516778523489933,1.8608689382514396,1.169030515545624,139358.12,783,False,783,1.7378863,1.0071862,64.96644295302013,3884.176,8.264923
VAMP3,1144.3333333333333,42.77,VAMP3,False,,0.45861297539149887,0.804351701084919,0.9132707812939163,95973.734,645,False,645,1.3804271,0.86727995,71.14093959731544,3085.2546,8.034714
PARK7,811.3,45.40999999999999,PARK7,True,803.0,5.334675615212528,41.960457761782045,1.6874339633979298,953486.75,1899,False,1899,5.0733123,1.8039042,15.033557046979862,11338.853,9.336079
RERE,2044.111111111111,41.89999999999999,RERE,False,,0.40939597315436244,0.6313351318548568,0.8173677762729764,91495.02,638,False,638,1.3620731,0.8595396,71.45413870246085,3044.2334,8.021333
ENO1,1131.6666666666667,50.23,ENO1,True,106.0,10.842505592841164,312.31538136467407,4.01262944187647,1670132.4,2079,False,2079,5.9708643,1.9417392,6.979865771812078,13344.882,9.498963
HMGN2P17,508.0,48.05,HMGN2P17,True,2574.0,0.6953020134228188,1.920098778487447,1.3277856108384445,106061.34,758,False,758,1.6324148,0.9679016,66.08501118568233,3648.447,8.202331
H6PD,5812.333333333333,52.29,H6PD,False,,0.27695749440715883,0.4814517954171779,0.966900352098259,115287.42,407,False,407,0.8840892,0.6334445,81.7897091722595,1975.9393,7.589305
SLC25A33,3854.0,45.5,SLC25A33,False,,0.08008948545861297,0.11668038590103309,0.8890171690462219,16349.296,144,False,144,0.29136726,0.25570154,93.55704697986577,651.2058,6.48036
PIK3CD,2441.714285714286,51.32999999999999,PIK3CD,False,,3.003579418344519,7.750210995816188,0.7436265401755804,659682.5,1822,False,1822,4.5780077,1.7188317,18.478747203579417,10231.848,9.233358
CLSTN1,3598.5,47.37,CLSTN1,False,,1.0554809843400448,1.6961147528835536,0.6937975658355213,231051.62,1252,False,1252,2.8007615,1.3352014,43.98210290827741,6259.7017,8.742047
CTNNBIP1,1384.2,51.39,CTNNBIP1,False,,0.18612975391498882,0.3037466528072353,0.9424347210162054,39072.3,289,False,289,0.61046183,0.476521,87.06935123042506,1364.3822,7.2191896
LZIC,1121.5,43.88999999999999,LZIC,False,,0.3592841163310962,0.5552797021424007,0.8337506426518686,67834.78,559,False,559,1.1574388,0.76892173,74.98881431767337,2586.8755,7.8585925
NMNAT1,1538.4,46.13,NMNAT1,False,,0.083668903803132,0.13489432183921832,0.9811379075820544,16426.064,143,False,143,0.29091048,0.25534776,93.60178970917225,650.18494,6.4787936
UBE4B,2103.3636363636365,44.12,UBE4B,False,,0.3042505592841163,0.46513411803347987,0.8416269340883158,68095.11,494,False,494,1.0455229,0.7156535,77.89709172259508,2336.7437,7.7569413
KIF1B,4289.3,41.99,KIF1B,False,,0.1704697986577181,0.24174172189409562,0.8245126225480053,37718.035,288,False,288,0.6057852,0.47361284,87.11409395973155,1353.9299,7.211505
RNU6-37P,107.0,45.79,RNU6-37P,False,,0.15078299776286352,0.17197230517185064,0.6682471005202777,32776.86,292,False,292,0.6008442,0.4705311,86.9351230425056,1342.8868,7.2033215
PGD,912.9166666666666,47.69,PGD,True,1063.0,0.6796420581655481,2.2670652254460735,1.6119180415327723,109314.164,678,False,678,1.4834112,0.9096331,69.66442953020135,3315.424,8.106643
APITD1,894.4285714285714,47.92000000000001,APITD1,False,,0.09619686800894854,0.16576440169117113,1.0393095210381265,14378.9375,153,False,153,0.29585582,0.25917134,93.15436241610739,661.23773,6.4956245
DFFA,2726.3333333333335,48.52,DFFA,False,,0.6572706935123043,1.3811411599061902,1.0227791428251665,132158.92,784,False,784,1.7154422,0.99895483,64.92170022371364,3834.0132,8.251928
PEX14,1014.0,45.03,PEX14,False,,0.46129753914988814,0.831424457088843,0.9376432425660441,125833.9,646,False,646,1.3858281,0.8695463,71.09619686800895,3097.326,8.038617
CASZ1,2272.222222222222,56.730000000000004,CASZ1,False,,0.2715883668903803,0.4745505198287986,0.973855365603437,62610.98,421,False,421,0.9058436,0.64492476,81.16331096196868,2024.5605,7.6136017
RP4-734G22.3,7923.0,61.49,RP4-734G22.3,False,,0.0796420581655481,0.09571339017302286,0.733620556763438,18683.633,155,False,155,0.32466733,0.28116137,93.0648769574944,725.6315,6.5884194
TARDBP,1176.4,44.019999999999996,TARDBP,True,7060.0,1.1919463087248323,3.112200104546584,1.0860063775927258,213635.06,1151,False,1151,2.6039054,1.2820181,48.50111856823266,5819.7285,8.669181
SRM,669.3333333333334,59.88,SRM,True,5456.0,0.23355704697986576,0.4772082459608353,1.156507771089039,44059.27,335,False,335,0.7028573,0.5323076,85.01118568232661,1570.8861,7.3600316
EXOSC10,1386.6666666666667,46.38,EXOSC10,False,,0.9145413870246085,1.8328905124985364,0.900649376328448,180284.19,1030,False,1030,2.2887022,1.190493,53.91498881431767,5115.2495,8.540177
MTOR,2618.1428571428573,44.540000000000006,MTOR,False,,0.5055928411633109,0.7433661994115776,0.7533412491246665,108920.28,741,False,741,1.5897173,0.9515487,66.84563758389261,3553.018,8.175834
UBIAD1,1673.75,48.21,UBIAD1,False,,0.3243847874720358,0.6113791535733115,1.0294580411676661,67161.12,460,False,460,0.9727406,0.67942375,79.41834451901566,2174.0752,7.6848187
FBXO44,1593.2222222222222,54.94,FBXO44,False,,0.5006711409395973,0.9573630229581883,0.9814044007289532,118539.95,654,False,654,1.4597442,0.9000574,70.73825503355704,3262.5283,8.090564
FBXO6,1083.6666666666667,55.28,FBXO6,False,,0.37583892617449666,0.6724688012593665,0.959795417211107,78422.61,532,False,532,1.1398822,0.7607508,76.19686800894854,2547.6367,7.8433137
MAD2L2,1042.111111111111,53.90999999999998,MAD2L2,True,7130.0,0.4286353467561521,0.8815431234590869,1.0823269382735397,75181.984,548,False,548,1.1652467,0.7725343,75.48098434004474,2604.3264,7.865313
AGTRAP,911.0714285714286,54.37,AGTRAP,False,,0.7548098434004474,1.6856024145852482,1.0534733189579069,230013.83,844,False,844,1.8832097,1.0589042,62.23713646532438,4208.9736,8.345212
MTHFR,3424.222222222222,54.52999999999999,MTHFR,True,6809.0,0.29977628635346754,0.5958593948716082,1.0961266307792172,67383.98,424,False,424,0.9187618,0.65168005,81.02908277404921,2053.4326,7.627755
CLCN6,2392.777777777778,47.769999999999996,CLCN6,False,,0.1628635346756152,0.2724788152990492,0.9756330879608822,35141.906,258,False,258,0.54767156,0.43675157,88.45637583892618,1224.0459,7.1107335
RNU5E-1,120.0,40.0,RNU5E-1,True,6746.0,0.18926174496644296,0.3603143607337479,1.0978621793975156,37493.66,283,False,283,0.5950319,0.46689373,87.33780760626398,1329.8964,7.193608
RNU5E-4P,120.0,33.33,RNU5E-4P,False,,0.06353467561521253,0.08996332858667848,0.8782046711664043,13212.294,115,False,115,0.23546757,0.21144949,94.85458612975391,526.27,6.2677126
KIAA2013,2677.0,55.79,KIAA2013,False,,0.3812080536912752,0.7060030162287497,0.9916273605513339,78255.195,538,False,538,1.146485,0.7638316,75.92841163310962,2562.394,7.849087
PLOD1,1326.4,53.540000000000006,PLOD1,True,7112.0,0.13557046979865772,0.24884608220725454,1.083306476811786,25518.496,207,False,207,0.42657062,0.3552734,90.73825503355705,953.3853,6.8610673
MFN2,1823.8333333333333,51.12,MFN2,False,,0.7646532438478747,1.5408270395093946,0.947612441583391,153179.23,904,False,904,1.9853933,1.0937315,59.55257270693512,4437.354,8.398039
MIIP,1151.375,55.62,MIIP,False,,0.37539149888143175,0.6768337208766686,0.9673253481512939,75589.23,540,False,540,1.1465018,0.7638394,75.83892617449665,2562.4314,7.849102
TNFRSF1B,2058.0,55.39,TNFRSF1B,False,,1.8259507829977628,4.143820436251611,0.8115855707746242,384333.88,1508,False,1508,3.5791423,1.5215117,32.52796420581655,7999.3833,8.987245
VPS13D,4312.875,42.33,VPS13D,False,,0.7288590604026846,1.285446996689367,0.8389280272240477,185756.6,936,False,936,2.0698593,1.1216317,58.12080536912752,4626.1353,8.439693
PRDM2,2571.0714285714284,43.440000000000005,PRDM2,False,,0.7570469798657719,1.2905445434499312,0.803609431005269,165299.72,985,False,985,2.1713576,1.1541598,55.92841163310962,4852.9844,8.4875555
EFHD2,1659.0,56.77,EFHD2,True,4944.0,2.3114093959731545,8.456248460341428,1.1868565790410641,502612.84,1448,False,1448,3.555702,1.5163796,35.21252796420582,7946.9937,8.980675
CASP9,1473.8181818181818,48.699999999999996,CASP9,True,6608.0,0.11319910514541387,0.20965113088550189,1.1054510863681453,23844.11,170,False,170,0.36288223,0.30960175,92.39373601789708,811.0418,6.699552
DNAJC16,2576.3333333333335,44.67000000000001,DNAJC16,False,,0.13154362416107382,0.1697968551909776,0.76341253800635,28201.32,240,False,240,0.49904555,0.4048286,89.26174496644296,1115.3668,7.0178347
AGMAT,2500.0,49.63,AGMAT,False,,0.12304250559284116,0.1840480353455548,0.8884318553674927,49823.695,211,False,211,0.43183994,0.3589603,90.5592841163311,965.1623,6.873332
CHCHD2P6,454.5,60.82,CHCHD2P6,False,,0.19149888143176733,0.2480029000658935,0.7460726932043727,33838.867,349,False,349,0.69828707,0.5296201,84.3847874720358,1560.6716,7.3535123
DDI2,2652.6666666666665,42.4,DDI2,False,,0.27695749440715883,0.4626514373151186,0.9291435651437039,57286.137,421,False,421,0.88823247,0.6356412,81.16331096196868,1985.1996,7.5939784
PLEKHM2,2423.0,52.0,PLEKHM2,False,,0.7610738255033557,1.5427096789699148,0.9543193956365736,163446.97,881,False,881,1.9574966,1.0843432,60.581655480984345,4375.005,8.383891
RP11-169K16.6,490.0,50.82,RP11-169K16.6,False,,0.06621923937360179,0.07529075764221431,0.702981085702483,13412.265,133,False,133,0.26701134,0.23666085,94.04921700223714,596.7703,6.3932066
RP11-169K16.7,396.0,45.93,RP11-169K16.7,False,,0.6854586129753915,1.0796228312093665,0.7596948193337448,131884.58,936,False,936,1.9899637,1.0952612,58.12080536912752,4447.569,8.400338
RP11-169K16.8,441.0,55.63,RP11-169K16.8,False,,0.5020134228187919,0.8338142075189401,0.8520749379881977,91510.73,730,False,730,1.5378177,0.9313046,67.33780760626398,3437.0227,8.142652
RP11-169K16.9,2132.0,50.07,RP11-169K16.9,True,6359.0,0.15480984340044743,0.2956292722396801,1.117061631904719,32875.676,231,False,231,0.49032122,0.39899167,89.66442953020135,1095.8679,7.000214
SPEN,3360.6,42.99,SPEN,False,,0.5888143176733781,0.8688989963929464,0.7346081877433215,121044.484,851,False,851,1.8189621,1.0363687,61.92393736017897,4065.3804,8.310509
ZBTB17,1111.8823529411766,51.22000000000002,ZBTB17,False,,0.36152125279642056,0.6597541753538483,0.9837381614280832,73167.36,534,False,534,1.1315076,0.75682956,76.10738255033557,2528.9194,7.8359427
ARHGEF19,1317.5,57.32999999999999,ARHGEF19,False,,0.14854586129753916,0.23486247719302408,0.9272358342474852,30711.691,242,False,242,0.5058436,0.40935326,89.17225950782998,1130.5604,7.031353
FBXO42,2805.0,43.85,FBXO42,False,,0.458165548098434,0.8231148069593558,0.9356325394622298,104434.9,633,False,633,1.3633615,0.86008495,71.67785234899328,3047.1128,8.022278
SZRD1,1503.8181818181818,48.100000000000016,SZRD1,False,,1.3941834451901567,2.9667521865655773,0.84036128212333,263771.66,1328,False,1328,3.0390587,1.3960117,40.58165548098434,6792.2964,8.823691
SPATA21,1840.8,50.37,SPATA21,False,,0.0814317673378076,0.09811075127328492,0.73444191951662,17143.473,159,False,159,0.32362336,0.28037295,92.88590604026845,723.2982,6.585203
NECAP2,1339.3846153846155,49.399999999999984,NECAP2,False,,1.3619686800894855,2.792375710746454,0.8161760850608806,314091.44,1344,False,1344,3.0810063,1.4063436,39.86577181208054,6886.049,8.837398
CROCCP3,1900.3333333333333,51.27,CROCCP3,False,,0.10201342281879194,0.17490641879915644,1.029934595761057,24058.031,164,False,164,0.35356453,0.3027415,92.66219239373602,790.21674,6.673572
RNU1-1,164.0,54.27,RNU1-1,False,,0.6049217002237136,1.2220885681725888,1.0002942837122915,122472.05,793,False,793,1.7191949,1.0003358,64.51901565995526,3842.4006,8.254113
NBPF1,2260.0,43.99,NBPF1,False,,0.12706935123042506,0.1825927950987288,0.8517745929026614,28704.023,228,False,228,0.47904748,0.39139828,89.79865771812081,1070.6711,6.9769745
CROCCP2,2185.6666666666665,53.25,CROCCP2,False,,0.8809843400447427,1.7432147871315467,0.8980080743719387,201041.44,1037,False,1037,2.3244314,1.2012987,53.601789709172266,5195.104,8.555664
MST1P2,1983.6666666666667,60.21,MST1P2,False,,0.08501118568232663,0.1449632384603213,1.0366970078813933,18981.555,137,False,137,0.28871444,0.25364515,93.87024608501119,645.2768,6.471228
RNU1-3,164.0,54.27,RNU1-3,False,,0.3856823266219239,0.7544950019927971,1.0458134693761907,78605.22,562,False,562,1.1966593,0.7869377,74.85458612975391,2674.5337,7.8919044
CROCC,1759.923076923077,49.13999999999999,CROCC,False,,0.26666666666666666,0.46242912563414024,0.9683128563506966,59921.49,404,False,404,0.8700966,0.6259901,81.92393736017898,1944.666,7.5733595
RNU1-4,164.0,54.27,RNU1-4,False,,0.06935123042505593,0.09590445805018628,0.8520848746604855,12150.732,129,False,129,0.2568259,0.22858942,94.2281879194631,574.00586,6.35438
MST1L,2179.4,50.44,MST1L,False,,0.06666666666666667,0.10343181139958205,0.9587666931138085,14182.54,116,False,116,0.24138102,0.21622449,94.80984340044742,539.4866,6.29247
RNU1-2,164.0,54.27,RNU1-2,False,,0.10469798657718121,0.1582366477801877,0.9063603561414189,21039.473,186,False,186,0.38290295,0.32418486,91.67785234899328,855.7881,6.7531905
ATP13A2,1533.0,57.23000000000001,ATP13A2,True,6649.0,0.3668903803131991,0.7525290457221058,1.1036308717148413,81756.04,485,False,485,1.0507895,0.7182248,78.29977628635348,2348.5144,7.761964
